"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"JUP",302.886782639612,-4.9167814408844,0.505369853145544,-9.72907546875058,2.26643447684144e-22,2.67052641209476e-19
"PSG2",1091.96724811845,-5.49314182958606,0.57266220456455,-9.5922898102958,8.61514408560402e-22,9.58721950992968e-19
"ZNF205",180.405788025249,-3.71646184609388,0.38854851832655,-9.56498782211398,1.12214686369676e-21,1.18303809614262e-18
"CCDC102A",282.975228132866,-4.60493369389632,0.484155459489833,-9.51127081939478,1.88347360821602e-21,1.8103173001161e-18
"SCAF1",1533.96018037012,-5.09538690109785,0.535765616602996,-9.51047761034943,1.89789143340014e-21,1.8103173001161e-18
"FBRSL1",488.471232142148,-2.6061682069272,0.274884995162026,-9.48094022153171,2.52002065147957e-21,2.29447880317215e-18
"BAX",185.825082451314,-3.46740067933939,0.367565469265926,-9.43342334704133,3.96918468088038e-21,3.45681471055282e-18
"SEMA3B",500.26842380735,-5.91738954258546,0.633883614424342,-9.33513567464479,1.00861989211761e-20,8.41819377458658e-18
"MT-ATP8",1936.48746521454,-9.81232535047521,1.05547664998867,-9.29658211821224,1.45032930145147e-20,1.15066074633973e-17
"TNRC18",4883.21357696053,-3.43384598451686,0.369490639144489,-9.29345867182865,1.49354397707718e-20,1.15066074633973e-17
"BCL2A1",123.335743880111,6.71573378344167,0.725921429513546,9.2513232292123,2.21730446721211e-20,1.64499354750836e-17
"PLEKHA4",4654.54481731175,-6.26057751151353,0.681275243098896,-9.18949804052212,3.9467875335154e-20,2.82350361013739e-17
"IGHV4-4",723.106200019724,9.53450873577738,1.04115167776011,9.15765583386418,5.30368573212324e-20,3.66338375517795e-17
"PKNOX2",30844.3196806019,-9.10822693383403,0.996225230351164,-9.14273866625867,6.08904028609e-20,4.06565219902229e-17
"ADGRF1",1558.37439267381,-3.91324797308148,0.430891639384805,-9.08174495719742,1.06847899772084e-19,6.90409767849874e-17
"HLA-V",27616.8874664897,-7.11623132258561,0.78426826207806,-9.07372090224571,1.1502048286086e-19,7.19992278808089e-17
"IGHV3-53",358.287172815321,11.4257971629945,1.26860377081251,9.00659246478236,2.12558218897497e-19,1.29022838870781e-16
"IGKJ2",238.61808803644,8.47254629607025,0.946067145572032,8.95554436672397,3.38063397602632e-19,1.9916905639348e-16
"TSC22D4",368.661736406873,-2.91383095196194,0.325935942971925,-8.93988838847679,3.89563628098373e-19,2.22952829555386e-16
"IKBKGP1",96.1824086696988,-10.6038879656688,1.18836084682519,-8.9231212842446,4.53327861895143e-19,2.52239177822822e-16
"DNASE1L1",239.093889545566,-4.31035195919996,0.484373243567107,-8.89882341034551,5.64418121012578e-19,3.05563767081161e-16
"CYTIP",1138.64932443113,3.42865536040698,0.387982280899518,8.83714419240438,9.81963697494059e-19,5.17624074329039e-16
"HOXC4",97.7893304487558,-5.880877938066,0.670395412413525,-8.77225265741892,1.7512689978345e-18,8.99478699887766e-16
"C1orf35",177.70103826573,-4.63778222907156,0.530524176682623,-8.74188667154002,2.29249392111982e-18,1.14802364334878e-15
"SINHCAFP3",2251.83862852346,-6.44477812695669,0.737565128325187,-8.73791056471319,2.37461372534258e-18,1.16014359834969e-15
"PTMS",2633.67892568581,-5.47625465233635,0.630030544790717,-8.69204627873312,3.55969013970639e-18,1.69771793305854e-15
"SART1",786.833497970112,-3.5693593208459,0.411321405265679,-8.67778645884086,4.03545819203401e-18,1.87986658243333e-15
"JUNB",902.606547948893,-3.92832987336189,0.452848261807314,-8.67471558283996,4.14585337293378e-18,1.8873997480281e-15
"PKD1P3",758.851378605902,-3.48291834615291,0.403655188666012,-8.62844933980202,6.2189333799841e-18,2.76825454521026e-15
"COL6A5",104.875432469977,8.98314279004488,1.04726337471857,8.57773030825115,9.67634987142966e-18,4.03806175572099e-15
"IGLV1-47",800.320004741014,8.44789983816279,0.984726721941687,8.57892819391069,9.5761229987063e-18,4.03806175572099e-15
"PLEC",48878.0006209851,-4.01005433387087,0.467258860533419,-8.582083022017,9.31703540439079e-18,4.03806175572099e-15
"CLIP2",1786.9721064284,-3.53114336791262,0.412580190877748,-8.5586837322467,1.14163426040249e-17,4.66695425920862e-15
"TCEA2",313.169240175638,-3.91907576040107,0.458846584735731,-8.54114619303144,1.3289695083173e-17,5.32411764422076e-15
"EFEMP2",405.252025212836,-3.73403324849701,0.437651008432491,-8.53198822018252,1.43853707312039e-17,5.65006590424991e-15
"PDE4A",280.841970578419,-3.38692003754447,0.397152491981384,-8.52800902909411,1.48887923116897e-17,5.73533459222031e-15
"OBSL1",545.068609894486,-2.21629762891093,0.260318800077009,-8.51378244005154,1.68349741996304e-17,6.36266732439239e-15
"CCDC88B",1977.30753140475,-4.13171517315132,0.486034292128143,-8.50087172874212,1.88172209926764e-17,6.98014358711668e-15
"IRF2BP1",258.564308014032,-3.30643422323894,0.390134103064417,-8.47512226505612,2.34832773320096e-17,8.55260960431791e-15
"ADAMTS6",476.391146470978,3.32368428412223,0.392739817984777,8.46281464705232,2.61000360987148e-17,9.33588969809563e-15
"SIX5",242.179047790222,-3.77918143797319,0.447322766973118,-8.44844420404898,2.9521028214066e-17,1.03743108097536e-14
"WDR74",67501.9362037494,4.07518492107453,0.48248133867717,8.44630578303309,3.00665535774274e-17,1.03838471501629e-14
"DYNC2I2",155.001153473176,-5.28276126645195,0.625852096340969,-8.44091007657799,3.14876325359367e-17,1.0690318090294e-14
"MT-ND4L",24830.727240547,-8.48051528269855,1.00692344519063,-8.42220461069218,3.69465080842675e-17,1.23345917239327e-14
"CA11",450.105324601426,-7.45886150119332,0.887334159922814,-8.40592173510162,4.24514179995903e-17,1.39400713762261e-14
"IGHJ2",98.6001844197697,8.46799978130732,1.0098540937468,8.38536956352679,5.05666382028755e-17,1.63371020942226e-14
"IGHV1-69",180.657749826681,10.4422008612704,1.25081620009785,8.34830957614202,6.92468770564493e-17,2.20172094336149e-14
"IGKV1D-13",144.208349798055,10.1170026539929,1.21268884552771,8.34262036078217,7.26621492334418e-17,2.27421173639855e-14
"MTMR9LP",230.713998073782,-3.06984821097794,0.368294282483963,-8.33531324535729,7.72932863504547e-17,2.38194125982455e-14
"FBXW5",477.778554623477,-2.37777344828478,0.285933287586449,-8.31583292856689,9.1110095704839e-17,2.76519140464186e-14
"NUPR1",3851.84793142742,-3.96880374726987,0.477829833172552,-8.30589358751207,9.90709944475406e-17,2.96192699966968e-14
"CCDC9",939.606359028383,-3.70424845295539,0.446125302822623,-8.30315704919382,1.01380722061814e-16,2.98640771120617e-14
"KLK4",599.330069953534,-8.97193873803545,1.08232714630381,-8.28948878227341,1.13736241480699e-16,3.30181254072445e-14
"CDC42EP1",276.724198501424,-2.96608454353844,0.358039991196793,-8.28422694801196,1.18878725089349e-16,3.40179963180677e-14
"CLIP3",209.111033469608,-3.67545495281321,0.445663349648752,-8.2471555170736,1.62209262158033e-16,4.5763573666022e-14
"ZSWIM9",472.735958771244,-6.59494246273023,0.802254865947236,-8.22050789924904,2.02643138820957e-16,5.63770099128138e-14
"CHMP1A",589.588736141852,-2.4036422160414,0.292867454546008,-8.20726980322014,2.262747209504e-16,6.20891634980473e-14
"RGL3",164.302528553904,-3.6953410581663,0.452255952458026,-8.17090640395555,3.06081033863825e-16,8.28528268827876e-14
"ALDH16A1",423.863107266333,-3.37286053849778,0.413868024094799,-8.14960408182007,3.651176664221e-16,9.75156263480144e-14
"IGHV2-70",96.8420562146684,9.54503164957663,1.17176040370359,8.14589025146063,3.76501502468967e-16,9.92329157362617e-14
"LRP3",268.411270060928,-2.51536888568483,0.311037512522153,-8.0870273983614,6.11385174202503e-16,1.59047486031823e-13
"IGKV3D-15",286.788709182121,11.0942152828719,1.37223629225226,8.08477034568357,6.22814451657864e-16,1.59943542066137e-13
"GABBR1",1776.0893437968,-4.12794110507218,0.51076034508334,-8.08195300361197,6.37376697123388e-16,1.61611298988336e-13
"GATD1",762.115478823506,-2.53031895320823,0.313568366185184,-8.06943310000184,7.06253190368967e-16,1.7683697070351e-13
"MROH7",2091.36266990909,-4.13365540512367,0.512478926639706,-8.06600074705081,7.26383655381703e-16,1.7963198766606e-13
"MEIS2",8496.92486064869,-6.17225273503405,0.766484126619959,-8.0526817460036,8.09993285237161e-16,1.97865554836409e-13
"CR1",832.356140220941,4.27948383080147,0.531957742462577,8.04478154785486,8.63994048647141e-16,2.06031723672034e-13
"EME2",462.581997015679,-2.38317235256077,0.296191381823729,-8.04605568834226,8.55050961870666e-16,2.06031723672034e-13
"IGKV1-39",311.798513956838,11.2136055472623,1.39838640091705,8.01896066774429,1.06643645126413e-15,2.49433912054252e-13
"RRAS",372.898431291249,-3.38222887227225,0.421805984390977,-8.01844686285251,1.07090591766091e-15,2.49433912054252e-13
"IGHG4",16807.8196653703,7.35348468939337,0.919264488042476,7.99931334783988,1.25114951176574e-15,2.85695037873752e-13
"MT-ND4",107305.264225925,-6.46691563420078,0.808473205939386,-7.99892388107866,1.25511274189457e-15,2.85695037873752e-13
"P3H3",331.583583946659,-4.79841342819164,0.600012553361145,-7.99718839432931,1.27292398467736e-15,2.86493711652497e-13
"RUSC1",668.926631973547,-3.57991644941862,0.448620047496492,-7.97984055638222,1.46522438105691e-15,3.26110106410567e-13
